gene_id,SRR6819014,SRR6819015,SRR6819016,SRR6819017,SRR6819018,SRR6819019,SRR6819020,SRR6819021,SRR6819022,SRR6819023
FUN_025001,0,0,0,0,0,0,0,0,0,0
FUN_025933,0,0,0,0,0,0,0,0,0,0
FUN_026460,0,0,0,0,2,0,0,2,0,0
FUN_026543,0,3,2,0,0,0,0,0,0,0
FUN_026868,0,0,0,0,0,0,0,0,0,2
FUN_000001,0,0,0,0,0,0,0,0,0,0
FUN_001765,0,0,0,0,0,1,0,0,0,0
FUN_002133,0,0,0,0,0,0,0,0,0,0
FUN_002366,0,0,0,0,0,0,0,2,2,0
FUN_002474,0,4,0,3,0,3,0,0,2,3
FUN_001030,0,0,0,0,0,2,5,0,6,0
FUN_000921,0,0,0,0,0,0,0,0,0,0
FUN_002052,0,0,0,0,3,3,1,1,3,4
FUN_001717,0,0,0,0,0,0,0,0,0,0
FUN_001859,0,0,0,0,0,0,0,0,0,0
FUN_002359,0,0,0,0,0,0,0,0,0,0
FUN_002465,0,0,0,0,0,0,0,0,0,0
FUN_002952,0,0,0,0,0,0,0,0,0,0
FUN_002744,0,0,0,0,0,0,0,0,0,0
FUN_003043,0,0,0,0,0,0,0,0,0,0
FUN_000140,0,0,0,0,0,0,0,0,0,0
FUN_004806,0,0,0,0,0,0,0,0,0,0
FUN_007457,0,0,0,0,0,0,0,0,0,0
FUN_011375,0,0,0,0,0,0,0,0,0,0
FUN_011475,0,0,0,0,0,0,0,0,0,0
FUN_012624,0,0,0,0,0,0,0,0,0,0
FUN_030631,0,0,0,0,0,1,0,0,0,2
FUN_025244,0,0,0,0,0,0,0,0,0,0
FUN_025962,0,0,0,0,3,0,0,0,0,4
FUN_026673,0,0,0,0,0,0,0,0,0,0
FUN_026701,0,0,0,0,0,0,0,4,0,0
FUN_001128,0,0,0,0,0,0,0,0,0,0
FUN_001371,0,0,0,0,0,0,0,0,0,0
FUN_001629,0,0,0,0,0,0,0,0,0,0
FUN_001965,0,0,0,0,0,0,0,0,0,0
FUN_000788,0,0,0,0,0,0,0,0,0,0
FUN_002371,0,0,0,0,0,0,0,0,0,0
FUN_002444,0,0,0,0,0,0,0,0,0,0
FUN_002510,0,0,0,0,0,0,0,0,0,1
FUN_001817,0,0,0,0,3,0,0,0,0,0
FUN_000833,0,0,0,0,0,0,0,0,0,0
FUN_000850,0,0,0,0,0,0,0,0,0,0
FUN_001028,0,0,0,0,0,0,0,1,0,0
FUN_001055,0,0,0,0,0,0,0,0,0,0
FUN_001097,0,0,0,0,1,0,0,0,0,0
FUN_002918,0,0,0,0,0,0,0,0,0,0
FUN_002881,0,1,0,0,0,0,0,0,1,0
FUN_002290,0,0,3,0,0,0,0,0,3,0
FUN_004163,0,0,2,2,0,2,0,0,0,4
FUN_011497,0,0,0,0,0,0,0,0,0,0
FUN_002809,0,0,0,0,0,0,0,0,0,0
FUN_001513,0,0,0,0,0,0,0,0,0,0
FUN_002177,0,0,0,0,0,0,0,0,0,0
FUN_002296,0,0,0,0,0,0,0,0,0,0
FUN_002452,0,0,0,0,0,0,0,0,0,0
FUN_002199,0,0,0,0,0,0,0,0,0,0
FUN_000382,0,0,0,0,0,0,0,0,0,0
FUN_001390,0,0,0,0,0,0,0,0,0,0
FUN_001840,0,0,0,0,0,0,0,0,0,0
FUN_001897,0,0,0,0,0,0,0,0,0,0
FUN_002372,0,0,0,0,0,0,0,0,0,0
FUN_002741,0,0,0,0,0,0,0,0,0,0
FUN_001905,0,0,0,0,0,0,0,0,0,0
FUN_008429,0,0,0,0,0,0,0,0,0,0
FUN_009750,0,0,8,0,0,0,0,0,0,6
FUN_012344,0,0,0,0,0,0,0,0,0,0
FUN_012683,0,0,0,0,0,0,0,0,0,0
FUN_014670,0,0,0,2,0,0,0,0,0,0
FUN_014915,0,0,0,0,0,0,0,0,0,0
FUN_015300,0,0,0,0,0,0,0,0,0,0
FUN_015374,0,0,0,0,0,0,0,0,0,0
FUN_015548,0,3,0,0,0,0,0,1,1,0
FUN_015586,0,0,0,0,0,0,0,0,0,0
FUN_017002,0,0,0,0,0,0,0,0,0,0
FUN_017387,0,0,0,0,0,0,0,0,0,0
FUN_018667,0,3,1,3,1,2,0,2,3,2
FUN_018752,0,0,0,0,0,0,0,0,0,0
FUN_018968,0,0,0,0,0,0,0,0,0,0
FUN_018981,0,0,0,0,0,0,0,0,0,0
FUN_019033,0,0,0,0,0,0,0,0,0,0
FUN_019326,0,0,0,0,0,0,0,0,0,0
FUN_019902,0,0,0,0,0,0,0,0,0,0
FUN_021983,0,0,0,0,0,0,0,0,0,0
FUN_022252,0,0,0,0,0,0,0,0,0,0
FUN_022289,0,0,0,0,0,0,0,0,0,0
FUN_022688,0,0,0,0,0,0,0,0,0,0
FUN_023215,0,0,0,0,0,0,0,0,0,0
FUN_023332,0,0,0,0,0,0,0,0,0,0
FUN_023455,0,0,0,0,0,0,0,0,0,0
FUN_023531,0,0,0,0,0,0,0,0,0,0
FUN_023574,0,0,0,0,0,0,0,0,0,0
FUN_023633,0,0,0,0,0,0,0,0,0,0
FUN_024341,0,0,0,0,0,0,0,0,0,0
FUN_024377,0,0,0,0,0,0,0,0,0,0
FUN_024431,0,0,0,0,0,0,0,2,0,0
FUN_024538,0,0,0,0,0,0,0,0,0,0
FUN_024556,0,0,0,0,0,0,0,0,0,0
FUN_024729,0,0,0,0,0,0,0,0,0,0
FUN_024842,0,0,0,0,0,0,0,0,0,0
FUN_024894,0,0,0,0,0,0,0,0,0,0
FUN_025101,0,0,0,0,0,0,0,0,0,0
FUN_025127,0,0,0,0,0,0,0,0,0,0
FUN_025732,0,0,2,0,0,0,0,1,0,1
FUN_026168,0,0,0,2,0,0,0,0,0,0
FUN_026174,0,0,0,0,0,0,0,0,0,0
FUN_026218,0,0,0,0,0,0,0,0,0,0
FUN_026256,0,0,0,0,0,0,0,0,1,0
FUN_026457,0,0,0,0,0,0,0,0,0,0
FUN_026485,0,0,0,0,0,0,0,0,0,0
FUN_026574,0,0,0,0,0,0,0,0,0,0
FUN_026582,0,0,0,0,0,0,0,0,0,0
FUN_026583,0,0,0,0,0,0,0,0,0,0
FUN_026589,0,0,0,0,0,0,0,0,0,0
FUN_026612,0,0,0,0,0,0,0,0,0,0
FUN_026616,0,0,0,0,0,0,0,0,0,0
FUN_026620,0,0,0,0,0,0,0,0,0,0
FUN_026623,0,0,0,0,0,0,0,0,0,0
FUN_026625,0,0,0,0,0,0,0,0,0,0
FUN_026629,0,0,0,0,0,0,0,0,0,0
FUN_026715,0,0,2,0,0,0,0,0,0,0
FUN_026716,0,0,0,0,0,0,0,0,0,0
FUN_026720,0,0,0,0,0,0,0,0,0,0
FUN_000941,0,0,0,0,0,0,0,0,0,0
FUN_000003,0,0,0,0,0,0,0,0,0,0
FUN_002761,0,0,0,0,0,0,0,0,0,0
FUN_001104,0,0,1,0,1,0,0,0,1,0
FUN_002189,0,0,1,2,0,0,0,1,0,0
FUN_001479,0,0,0,0,0,0,0,0,0,0
FUN_002274,0,0,0,0,0,0,0,0,0,0
FUN_001773,0,0,0,0,0,0,0,0,0,0
FUN_002356,0,0,0,0,0,0,0,0,0,1
FUN_003262,0,0,0,0,0,0,0,0,0,0
FUN_005048,0,0,0,0,0,0,0,0,0,0
FUN_007259,0,0,0,0,0,0,0,0,0,0
FUN_020240,0,0,0,0,0,0,0,0,0,0
FUN_020275,0,0,0,0,0,8,0,8,0,9
FUN_020314,0,0,0,0,4,4,0,5,3,6
FUN_021651,0,2,3,0,3,0,0,2,2,6
FUN_026260,0,0,0,2,0,0,0,0,0,0
FUN_026266,0,2,0,0,0,2,0,0,0,0
FUN_026300,0,0,0,0,0,0,0,0,0,0
FUN_026982,0,3,0,0,2,0,0,2,3,0
FUN_026988,0,0,0,0,0,0,0,0,0,0
FUN_027166,0,0,0,0,0,0,0,0,0,7
FUN_027202,0,0,0,0,0,0,0,0,0,0
FUN_027223,0,0,0,0,0,0,0,4,0,6
FUN_027258,0,3,0,0,0,0,4,3,0,2
FUN_028579,0,0,0,0,0,0,0,0,3,0
FUN_030643,0,0,0,0,0,0,0,6,0,0
FUN_029903,0,0,0,0,0,0,0,0,1,0
FUN_029920,0,0,0,0,0,0,0,0,0,1
FUN_001653,0,0,1,0,0,1,0,0,1,1
FUN_012482,0,0,0,0,0,0,0,0,0,0
FUN_017805,0,0,0,2,4,2,2,0,0,2
FUN_017874,0,0,0,2,0,0,0,2,0,0
FUN_021646,0,0,0,0,0,0,0,0,0,0
FUN_021703,0,0,0,0,0,0,0,0,0,0
FUN_021979,0,0,0,2,3,2,0,0,0,0
FUN_024793,0,0,0,4,2,2,2,2,0,2
FUN_024848,0,0,0,0,0,0,0,0,0,0
FUN_024880,0,0,0,0,0,0,0,0,0,0
FUN_026167,0,0,0,0,0,0,0,0,0,0
FUN_026274,0,0,0,0,0,0,0,4,0,0
FUN_026504,0,0,0,0,0,0,0,0,0,0
FUN_001039,0,0,0,0,0,0,0,0,0,0
FUN_002115,0,1,0,0,0,0,0,0,0,0
FUN_002595,0,0,0,0,0,0,0,0,0,0
FUN_002680,0,3,0,0,5,3,0,12,3,9
FUN_000763,0,0,0,0,0,0,0,0,0,0
FUN_002147,0,0,0,2,0,0,3,0,0,0
FUN_000350,0,0,0,0,0,0,0,0,0,0
FUN_001934,0,5,5,2,9,1,4,3,7,7
FUN_000058,0,0,0,1,2,1,0,0,0,0
FUN_001663,0,0,0,0,0,0,0,0,0,0
FUN_001943,0,0,0,0,0,0,0,0,0,0
FUN_011776,0,0,0,0,0,0,0,0,0,0
FUN_011907,0,0,0,0,0,0,0,0,0,0
FUN_012518,0,0,0,0,0,0,0,0,0,0
FUN_014615,0,0,0,8,0,0,0,0,0,0
FUN_014718,0,0,0,0,0,0,0,0,0,0
FUN_015033,0,0,0,2,0,0,1,1,1,1
FUN_015501,0,0,0,0,0,0,0,0,0,0
FUN_016540,0,0,0,0,0,0,0,0,0,0
FUN_016846,0,2,3,2,2,2,0,1,0,2
FUN_016986,0,0,0,0,0,0,2,1,0,0
FUN_017012,0,0,0,0,0,0,0,0,0,0
FUN_017596,0,0,0,0,0,0,0,0,0,0
FUN_017611,0,0,0,0,0,0,0,0,0,0
FUN_017616,0,0,0,0,0,0,0,0,0,0
FUN_017664,0,0,0,0,0,0,0,0,0,0
FUN_017695,0,0,0,0,0,0,0,0,0,0
FUN_017702,0,0,0,0,0,0,0,0,0,0
FUN_017717,0,0,0,0,0,0,0,0,0,0
FUN_017731,0,0,0,0,0,0,0,0,0,0
FUN_017751,0,0,0,0,0,0,0,0,0,0
FUN_018036,0,0,0,0,0,0,0,0,0,0
FUN_018214,0,0,0,0,0,0,0,0,0,0
FUN_018304,0,0,0,0,0,0,0,0,0,0
FUN_018362,0,0,0,0,0,0,0,0,0,0
FUN_018421,0,0,0,0,0,0,0,0,0,0
FUN_018488,0,0,0,0,0,0,0,0,0,0
FUN_018780,0,0,0,0,0,0,0,0,0,0
FUN_018804,0,0,0,0,0,0,1,0,0,0
FUN_018815,0,0,0,0,0,0,0,0,0,0
FUN_021016,0,2,0,0,3,0,5,0,0,3
FUN_021051,0,0,0,0,0,0,0,0,0,0
FUN_021075,0,0,0,0,0,0,0,0,0,0
FUN_021126,0,0,0,0,0,0,0,0,0,0
FUN_021457,0,0,0,0,0,0,0,0,0,2
FUN_021538,0,0,0,0,0,0,0,0,0,0
FUN_021597,0,0,0,0,0,0,0,0,0,2
FUN_021816,0,0,0,0,0,0,0,0,0,0
FUN_023028,0,0,0,0,0,0,0,0,0,0
FUN_023229,0,2,2,3,2,0,1,1,1,0
FUN_023568,0,0,0,0,0,0,0,0,0,0
FUN_023695,0,5,2,7,7,3,6,8,4,16
FUN_023893,0,0,0,0,0,0,0,0,0,0
FUN_024086,0,0,0,0,0,0,0,0,0,0
FUN_024210,0,1,0,0,0,0,2,1,1,0
FUN_024412,0,0,0,0,0,0,0,0,0,0
FUN_024742,0,0,0,0,0,0,0,0,0,0
FUN_024779,0,0,0,0,0,0,0,0,0,0
FUN_024870,0,0,0,0,0,0,0,0,0,0
FUN_024912,0,0,0,0,0,0,0,0,0,0
FUN_024996,0,0,0,0,0,0,0,0,0,0
FUN_025034,0,0,0,0,0,0,0,0,0,0
FUN_025191,0,0,0,0,0,0,0,0,0,0
FUN_025343,0,0,0,0,0,0,0,0,0,0
FUN_025459,0,0,0,0,0,0,0,0,0,0
FUN_025519,0,0,0,0,0,0,0,0,0,0
FUN_025527,0,0,0,1,0,0,0,0,0,0
FUN_025609,0,0,0,0,0,0,0,0,0,0
FUN_025832,0,0,0,0,0,0,0,0,0,0
FUN_025918,0,0,0,0,0,0,0,0,0,0
FUN_025920,0,0,0,0,0,0,0,0,0,0
FUN_026075,0,0,0,0,0,0,0,0,0,0
FUN_026113,0,0,0,0,0,0,0,0,0,0
FUN_026519,0,0,0,0,0,0,0,0,0,0
FUN_026547,0,0,0,0,0,0,0,0,0,0
FUN_001742,0,0,0,0,0,0,0,0,0,0
FUN_002553,0,0,0,0,0,0,0,0,0,0
FUN_000638,0,0,0,0,0,0,0,0,0,0
FUN_000742,0,0,0,0,0,0,0,0,0,0
FUN_000958,0,0,0,0,0,0,0,0,0,0
FUN_001297,0,0,0,0,0,0,0,0,0,0
FUN_001891,0,0,0,0,0,0,0,0,0,0
FUN_002380,0,0,0,0,0,0,0,0,0,0
FUN_002501,0,0,0,0,0,0,0,0,0,0
FUN_002644,0,0,0,0,0,0,0,0,0,0
FUN_000036,0,0,0,0,0,0,0,0,0,0
FUN_000097,0,0,0,0,0,0,0,0,0,0
FUN_001334,0,0,0,0,0,0,0,0,0,0
FUN_001812,0,0,0,0,0,0,0,4,0,0
FUN_001903,0,0,0,0,0,0,0,0,1,0
FUN_002549,0,1,0,2,0,0,0,0,0,0
FUN_001874,0,4,0,0,0,0,1,0,0,1
FUN_007564,0,0,0,0,0,0,0,0,0,0
FUN_012719,0,2,4,12,4,3,5,3,2,10
FUN_022183,0,0,0,0,0,0,0,0,0,0
FUN_022219,0,0,0,0,0,0,0,0,0,0
FUN_022236,0,0,0,0,0,0,0,0,0,0
FUN_022592,0,0,0,0,0,0,0,0,0,0
FUN_023252,0,0,0,0,0,0,0,0,0,0
FUN_023949,0,0,0,0,0,0,0,0,0,0
FUN_025766,0,0,0,0,0,0,0,0,0,3
FUN_025900,0,0,0,0,0,0,0,0,0,0
FUN_025983,0,0,0,0,0,0,0,0,0,0
FUN_026098,0,0,0,0,0,0,0,0,0,0
FUN_026103,0,0,0,0,0,0,0,0,0,6
FUN_026357,0,0,0,0,0,0,0,0,0,0
FUN_026360,0,0,0,0,0,0,0,0,0,0
FUN_026366,0,0,0,0,0,0,0,0,0,0
FUN_026369,0,0,0,0,0,0,0,0,0,0
FUN_026427,0,4,5,2,4,0,0,0,0,0
FUN_002406,0,0,0,0,1,0,0,0,0,0
FUN_001605,0,0,0,0,0,0,0,0,0,0
FUN_001796,0,0,0,0,0,0,0,0,0,0
FUN_000970,0,0,0,0,2,0,0,0,0,0
FUN_001781,0,0,0,0,0,0,0,0,0,0
FUN_002482,0,0,0,0,1,0,0,0,0,0
FUN_000992,0,0,0,0,0,0,0,0,0,0
FUN_001181,0,0,0,0,0,0,0,0,0,0
FUN_001771,0,0,0,0,0,0,0,0,0,0
FUN_001954,0,2,2,0,0,0,0,0,0,1
FUN_000653,0,0,0,0,0,0,0,0,0,0
FUN_001326,0,0,1,3,0,1,0,0,0,1
FUN_001372,0,0,4,3,0,0,0,0,0,0
FUN_001409,0,0,0,2,0,0,0,0,0,3
FUN_000265,0,0,0,0,0,0,0,0,0,0
FUN_001670,0,0,0,0,0,0,0,0,0,0
FUN_009695,0,4,0,3,0,10,0,6,3,7
FUN_012095,0,1,2,0,2,0,0,0,0,0
FUN_012192,0,0,0,4,0,0,2,4,0,4
FUN_017054,0,0,0,0,0,0,0,0,0,0
FUN_018258,0,2,3,0,2,13,0,0,0,5
FUN_020338,0,8,0,4,57,112,377,166,179,129
FUN_022194,0,0,0,0,0,0,4,0,2,2
FUN_024726,0,0,0,0,0,0,0,0,0,0
FUN_024752,0,6,0,0,0,24,0,0,0,6
FUN_025014,0,0,0,0,0,5,0,0,0,0
FUN_025074,0,0,0,6,4,0,3,2,0,3
FUN_025677,0,0,0,0,0,0,0,0,0,0
FUN_026157,0,0,0,0,0,0,0,0,0,0
FUN_000729,0,0,0,0,0,0,0,0,0,0
FUN_002458,0,0,0,0,0,0,0,0,0,0
FUN_000917,0,0,0,0,2,0,3,0,0,0
FUN_001076,0,0,0,0,0,0,0,0,0,0
FUN_001537,0,0,0,0,0,0,0,0,0,0
FUN_002157,0,0,0,0,0,0,0,0,0,0
FUN_000270,0,0,0,0,0,0,0,0,0,0
FUN_000333,0,0,0,0,0,0,0,0,0,0
FUN_000669,0,0,0,0,2,0,0,0,0,0
FUN_003195,0,0,0,0,0,0,0,0,0,0
FUN_003289,0,0,0,0,0,0,0,0,0,0
FUN_004219,0,0,0,0,0,0,0,0,0,0
FUN_007157,0,0,0,0,0,0,0,0,0,0
FUN_007404,0,6,3,8,8,4,8,13,5,11
FUN_007614,0,0,0,0,2,0,0,0,0,0
FUN_009961,0,0,0,0,0,0,0,0,0,0
FUN_010207,0,0,0,0,0,0,0,0,0,0
FUN_010581,0,0,0,0,0,0,0,3,0,0
FUN_012233,0,0,0,0,0,0,0,0,0,0
FUN_012865,0,0,0,0,9,0,0,0,0,0
FUN_013102,0,0,0,0,0,0,0,0,0,0
FUN_013200,0,0,0,0,0,0,0,0,0,0
FUN_013340,0,0,0,0,0,0,0,0,0,0
FUN_015347,0,0,0,0,0,0,0,0,0,0
FUN_015496,0,0,0,0,0,0,0,0,0,0
FUN_015716,0,0,0,0,0,0,0,0,0,0
FUN_015941,0,0,0,0,0,0,0,0,0,0
FUN_016113,0,0,0,0,0,0,0,0,0,0
FUN_016457,0,0,0,1,0,0,0,0,0,3
FUN_016608,0,0,0,0,0,0,0,0,0,0
FUN_016637,0,0,0,0,0,0,0,0,0,0
FUN_017723,0,7,4,3,5,3,0,0,9,6
FUN_018617,0,2,0,1,1,0,3,1,0,4
FUN_020128,0,0,0,2,1,0,0,3,0,3
FUN_020362,0,0,0,0,3,0,0,0,0,5
FUN_021027,0,0,0,1,3,0,2,2,1,3
FUN_021738,0,0,0,0,0,0,0,0,0,0
FUN_021749,0,0,0,0,0,0,0,0,0,0
FUN_021754,0,0,0,0,0,0,0,0,0,0
FUN_021911,0,0,0,0,0,0,0,0,0,0
FUN_021924,0,0,0,0,0,0,0,0,0,0
FUN_021941,0,0,0,0,0,0,0,0,0,0
FUN_021954,0,0,0,0,0,0,0,0,0,0
FUN_022004,0,0,0,0,0,0,0,0,0,0
FUN_022013,0,0,0,0,0,0,0,0,0,0
FUN_022025,0,0,0,1,0,0,0,0,0,0
FUN_022028,0,0,0,0,0,0,0,0,0,0
FUN_022045,0,0,0,0,0,0,0,0,0,0
FUN_022060,0,0,0,1,0,0,0,0,0,0
FUN_022064,0,0,0,0,0,0,0,0,0,0
FUN_022134,0,0,0,0,0,0,0,0,0,0
FUN_022142,0,0,0,0,0,0,0,0,0,0
FUN_022157,0,0,0,0,0,0,0,0,0,0
FUN_022509,0,0,0,0,0,0,0,0,0,0
FUN_022516,0,0,0,0,0,0,0,0,0,0
FUN_022532,0,0,0,0,0,0,0,0,0,0
FUN_022540,0,0,0,0,0,0,0,0,0,0
FUN_022639,0,0,0,0,3,0,0,0,0,0
FUN_022813,0,0,0,0,0,0,0,0,0,0
FUN_022822,0,0,0,0,0,0,0,0,0,0
FUN_023948,0,0,0,9,45,9,0,20,13,40
FUN_024473,0,0,0,1,0,1,0,0,0,0
FUN_024864,0,0,0,0,0,0,0,0,0,0
FUN_024982,0,0,0,0,0,0,0,0,0,0
FUN_026251,0,0,0,0,0,0,0,0,0,0
FUN_026273,0,0,0,0,0,0,0,0,0,0
FUN_001582,0,0,0,0,0,0,0,2,1,2
FUN_001966,0,0,0,0,0,0,0,0,0,0
FUN_000671,0,0,0,0,0,0,0,0,0,0
FUN_000756,0,0,0,0,0,0,0,0,0,0
FUN_001709,0,0,0,0,0,0,0,0,0,0
FUN_001850,0,7,3,2,0,0,0,3,3,7
FUN_001964,0,1,0,0,0,2,0,0,0,0
FUN_000180,0,0,0,0,0,0,0,0,0,0
FUN_001753,0,0,0,0,0,0,0,0,0,0
FUN_000939,0,0,0,0,0,0,0,0,0,0
FUN_002277,0,0,0,0,0,0,0,0,0,0
FUN_004288,0,0,0,0,0,0,0,0,0,0
FUN_008199,0,0,0,0,0,0,0,0,0,3
FUN_008775,0,0,1,1,0,0,0,0,0,1
FUN_009791,0,0,0,0,0,0,0,2,0,0
FUN_026147,0,0,4,5,8,5,2,0,0,0
FUN_000674,0,0,0,3,7,2,54,8,9,10
FUN_000320,0,0,0,0,0,0,0,0,0,0
FUN_001768,0,0,0,0,0,0,0,0,0,0
FUN_002069,0,0,0,0,0,0,0,0,0,0
FUN_002153,0,0,0,0,0,0,0,0,0,0
FUN_002235,0,0,0,0,0,0,0,0,0,0
FUN_001560,0,0,0,0,0,0,0,0,0,0
FUN_000536,0,0,0,0,0,0,0,0,0,0
FUN_008387,0,0,0,0,2,3,0,3,0,2
FUN_030674,0,0,2,2,2,4,3,5,2,0
FUN_020004,0,0,0,0,0,0,0,0,0,0
FUN_021031,0,0,0,0,0,0,0,0,0,0
FUN_022293,0,0,0,0,4,0,0,0,0,0
FUN_026175,0,0,0,0,0,3,0,0,0,0
FUN_001462,0,0,0,0,0,0,0,0,0,0
FUN_000658,0,0,0,0,0,0,0,0,0,0
FUN_002140,0,10,2,9,5,0,6,2,2,2
FUN_001101,0,0,0,0,0,0,0,0,0,0
FUN_001627,0,2,0,2,0,0,0,0,0,0
FUN_001477,0,0,0,0,0,0,2,0,0,0
FUN_004204,0,0,2,0,0,0,0,0,0,0
FUN_005189,0,0,0,0,0,0,0,0,0,0
FUN_000214,0,0,0,0,0,0,0,0,0,0
FUN_001072,0,0,0,0,0,0,0,0,0,0
FUN_001468,0,0,0,0,0,0,0,0,0,0
FUN_002053,0,0,0,0,0,0,0,0,0,0
FUN_000656,0,0,0,0,0,0,0,0,0,0
FUN_001002,0,0,0,0,0,1,0,0,0,0
FUN_001994,0,0,0,0,0,0,0,0,0,0
FUN_002175,0,0,0,0,0,0,0,0,0,0
FUN_000204,0,0,0,0,0,0,0,0,0,0
FUN_001908,0,0,0,0,0,0,0,0,0,0
FUN_001981,0,0,0,0,2,0,0,3,0,0
FUN_003969,0,0,0,0,0,0,0,0,0,0
FUN_009882,0,0,0,3,0,0,0,0,0,0
FUN_011250,0,0,0,0,0,4,0,0,0,0
FUN_013630,0,30,0,0,0,22,93,0,25,14
FUN_014287,0,0,0,0,0,0,0,0,0,0
FUN_014475,0,0,0,0,0,0,0,0,0,0
FUN_014515,0,0,4,0,0,0,6,0,0,0
FUN_017244,0,0,0,0,0,0,0,0,0,0
FUN_019017,0,0,0,0,0,6,4,0,0,0
FUN_019228,0,0,0,0,5,0,0,0,0,0
FUN_025999,0,6,2,2,4,1,2,0,1,5
FUN_026032,0,5,2,2,4,1,2,0,1,5
FUN_000831,0,0,0,0,0,0,0,0,0,0
FUN_001257,0,0,0,0,0,0,0,0,0,0
FUN_001914,0,0,0,0,0,0,0,0,0,0
FUN_002049,0,0,0,0,0,0,0,0,0,0
FUN_000585,0,0,0,0,1,0,0,0,0,1
FUN_004668,0,0,0,0,15,2,2,13,13,0
FUN_018032,0,0,2,0,0,0,0,2,0,0
FUN_027671,0,0,0,0,0,2,0,3,2,0
FUN_027932,0,0,0,0,0,0,0,0,0,0
FUN_028502,0,0,0,0,0,0,0,0,0,0
FUN_029834,0,0,0,0,0,0,0,0,0,0
FUN_029864,0,0,0,0,0,0,0,0,0,0
FUN_029875,0,0,0,0,0,4,0,5,0,0
FUN_000022,0,0,0,0,0,0,0,0,0,0
FUN_002030,0,0,0,0,0,0,0,0,0,0
FUN_002891,0,0,0,0,0,0,0,0,0,0
FUN_003307,0,0,0,0,0,0,0,0,0,0
FUN_003717,0,0,0,0,0,0,0,0,0,0
FUN_005135,0,0,3,2,3,0,2,5,3,2
FUN_006086,0,0,0,0,0,0,0,0,0,0
FUN_007843,0,0,0,0,0,0,0,0,0,0
FUN_009435,0,0,4,3,0,0,0,3,0,2
FUN_010976,0,0,0,0,0,0,0,0,0,0
FUN_012406,0,0,0,0,0,0,0,0,0,0
FUN_012545,0,0,0,0,0,0,0,0,0,0
FUN_013256,0,0,0,0,0,0,0,0,0,0
FUN_013671,0,0,0,0,0,0,0,0,0,0
FUN_013792,0,0,0,0,0,0,0,0,0,0
FUN_014143,0,0,0,0,2,0,2,0,0,0
FUN_017571,0,0,0,0,0,0,0,0,0,0
FUN_017592,0,0,0,0,0,0,0,0,0,0
FUN_017768,0,0,0,0,0,0,0,0,0,0
FUN_018002,0,0,0,0,0,0,0,0,0,0
FUN_018145,0,0,0,0,0,0,0,0,0,0
FUN_018176,0,0,0,0,0,0,0,0,0,0
FUN_018199,0,0,0,0,0,0,0,0,0,0
FUN_018410,0,0,0,0,0,0,0,0,0,0
FUN_018441,0,0,0,0,0,0,0,0,0,0
FUN_018517,0,0,0,0,0,0,0,0,0,0
FUN_018649,0,0,0,0,6,0,0,3,0,0
FUN_018721,0,0,0,0,0,2,0,0,0,0
FUN_018760,0,0,0,0,0,0,0,0,0,0
FUN_018813,0,0,0,0,0,0,0,0,0,0
FUN_018904,0,0,0,0,0,0,0,0,0,0
FUN_019489,0,0,0,0,0,0,0,0,0,0
FUN_019675,0,0,0,2,0,0,0,3,2,2
FUN_019763,0,0,0,0,0,0,0,0,0,0
FUN_019999,0,0,0,0,0,0,0,0,0,0
FUN_020166,0,0,0,0,0,0,0,0,0,0
FUN_020274,0,0,0,0,0,0,0,0,0,0
FUN_020311,0,0,0,0,0,0,0,0,0,0
FUN_020335,0,0,0,0,0,0,0,0,0,0
FUN_020354,0,0,0,0,0,3,4,2,0,2
FUN_020654,0,0,0,0,0,0,0,0,4,4
FUN_020726,0,0,0,0,0,0,0,0,0,0
FUN_020793,0,0,0,0,0,0,0,0,0,0
FUN_020817,0,0,0,0,0,0,0,0,0,0
FUN_021393,0,0,0,0,5,0,0,4,9,10
FUN_021609,0,0,0,0,0,0,0,5,0,4
FUN_023330,0,2,3,0,0,0,0,0,2,2
FUN_025561,0,0,0,0,0,0,2,0,0,1
FUN_025618,0,0,0,0,0,0,3,0,0,0
FUN_000625,0,0,0,1,0,0,0,0,0,0
FUN_001429,0,0,0,0,0,0,0,0,0,0
FUN_001562,0,0,0,0,0,0,0,0,0,0
FUN_001767,0,0,0,0,0,0,0,0,0,0
FUN_000470,0,0,5,0,2,0,0,0,0,1
FUN_001366,0,0,0,0,0,0,0,0,0,0
FUN_001666,0,0,0,0,0,0,0,0,0,0
FUN_002027,0,0,0,0,0,0,0,0,0,0
FUN_000162,0,0,0,0,0,0,0,0,0,0
FUN_000376,0,0,0,0,0,0,0,0,0,0
FUN_001242,0,0,0,0,0,0,0,0,0,0
FUN_001697,0,0,0,0,0,0,0,0,0,0
FUN_001510,0,2,0,0,0,0,0,1,0,0
FUN_006002,0,0,0,0,0,2,2,0,3,3
FUN_011827,0,2,0,5,2,5,0,7,5,2
FUN_012156,0,3,0,0,0,0,0,0,4,0
FUN_012204,0,0,0,0,0,3,2,6,4,3
FUN_012899,0,0,3,3,1,0,5,3,2,2
FUN_016498,0,0,0,0,0,0,0,0,0,0
FUN_016695,0,0,0,0,0,0,0,0,0,0
FUN_016994,0,0,0,0,0,0,0,0,0,0
FUN_017185,0,0,0,0,0,0,0,0,0,0
FUN_019331,0,0,0,3,3,0,0,0,3,2
