gene_id,Name
FUN_020073,EIF5B_1
FUN_020113,
FUN_020165,EIF5B_2
FUN_020363,NAP1_2
FUN_020429,
FUN_020476,
FUN_020508,GEMIN8
FUN_020628,
FUN_020776,
FUN_021262,
FUN_021327,
FUN_021608,
FUN_021696,
FUN_021964,
FUN_022183,
FUN_022219,
FUN_022236,
FUN_022296,
FUN_022592,
FUN_022901,
FUN_022988,
FUN_023036,
FUN_023184,
FUN_023252,
FUN_023747,
FUN_023949,
FUN_023981,
FUN_024026,
FUN_024059,
FUN_024187,BRSK1
FUN_024260,
FUN_024362,
FUN_024477,
FUN_024554,
FUN_024603,
FUN_024656,
FUN_024677,
FUN_024804,
FUN_024888,
FUN_024939,
FUN_024960,
FUN_024975,KDM1A
FUN_025051,CYB5R2
FUN_025083,
FUN_025120,
FUN_025164,
FUN_025182,
FUN_025209,
FUN_025236,
FUN_025311,
FUN_025375,
FUN_025393,
FUN_025420,
FUN_025450,
FUN_025683,
FUN_025766,
FUN_025900,
FUN_025983,
FUN_026098,
FUN_026103,
FUN_026357,
FUN_026360,
FUN_026366,
FUN_026369,
FUN_026427,
FUN_026434,
FUN_026463,
FUN_026491,
FUN_000022,
FUN_002030,
FUN_002891,
FUN_003307,
FUN_003717,
FUN_005135,
FUN_005259,
FUN_006086,RAB17_1
FUN_007843,
FUN_008587,
FUN_008944,
FUN_009288,
FUN_009435,
FUN_009538,ZMAT2
FUN_009656,
FUN_010234,
FUN_010976,
FUN_012406,
FUN_012545,
FUN_013256,
FUN_013671,
FUN_013792,
FUN_014143,
FUN_014243,
FUN_014354,
FUN_014789,
FUN_014971,
FUN_015166,
FUN_015365,
FUN_015485,
FUN_016252,
FUN_016330,
FUN_016671,
FUN_016935,
FUN_017301,
FUN_017371,POLE2
FUN_017571,
FUN_017592,
FUN_017768,
FUN_018002,
FUN_018145,
FUN_018176,
FUN_018199,
FUN_018410,
FUN_018441,
FUN_018517,
FUN_018649,
FUN_018721,
FUN_018760,
FUN_018813,
FUN_018904,
FUN_018983,
FUN_019032,
FUN_019085,
FUN_019160,
FUN_019222,TLR6
FUN_019263,HID1
FUN_019489,
FUN_019675,
FUN_019763,
FUN_019919,
FUN_019999,
FUN_020166,
FUN_020274,
FUN_020311,
FUN_020335,
FUN_020354,
FUN_020496,
FUN_020654,
FUN_020726,
FUN_020793,
FUN_020817,
FUN_021079,
FUN_021393,
FUN_021609,
FUN_022159,
FUN_022171,
FUN_022222,
FUN_022273,
FUN_022358,
FUN_022393,
FUN_022440,
FUN_022755,
FUN_022897,
FUN_022916,
FUN_023330,
FUN_023758,
FUN_023849,
FUN_023884,
FUN_023938,
FUN_023954,
FUN_024025,
FUN_024066,
FUN_024075,
FUN_024406,
FUN_024576,
FUN_024633,
FUN_024838,
FUN_024875,
FUN_024897,
FUN_024940,CASP8_1
FUN_024969,CASP7_2
FUN_024993,CASPS7_2
FUN_025013,CASP8_2
FUN_025036,CASP7_3
FUN_025055,CASPS7_3
FUN_025079,
FUN_025217,
FUN_025333,
FUN_025402,
FUN_025480,
FUN_025561,
FUN_025618,
FUN_025670,
FUN_025729,
FUN_025745,
FUN_001852,
FUN_004317,
FUN_005184,
FUN_005684,
FUN_005879,
FUN_005939,
FUN_006888,
FUN_008664,
FUN_009337,
FUN_009597,
FUN_010045,
FUN_011033,DET1_2
FUN_011122,
FUN_012889,
FUN_013088,B-H1
FUN_013214,
FUN_013294,
FUN_013660,
FUN_013851,
FUN_013929,
FUN_014101,
FUN_014145,
FUN_014377,CLE7_2
FUN_014762,
FUN_014884,
FUN_014961,
FUN_015048,EIF4G_4
FUN_015147,
FUN_015416,EIF4G3_7
FUN_015830,PSMF1
FUN_016042,EIF4G3_8
FUN_016249,EIF4G_5
FUN_016423,EIF4G_6
FUN_016470,
FUN_016600,ACTL10
FUN_016665,
FUN_016811,
FUN_016940,
FUN_017000,
FUN_017163,
FUN_017290,
FUN_017522,
FUN_017565,
FUN_017698,
FUN_017772,
FUN_017998,
FUN_018083,
FUN_018193,
FUN_018475,
FUN_018597,
FUN_018656,
FUN_018885,
FUN_019072,
FUN_019370,
FUN_019724,
FUN_019905,
FUN_020037,
FUN_020110,
FUN_020213,
FUN_020324,ENY2
FUN_020480,CBFA2T2
FUN_020596,
FUN_020624,
FUN_020697,
FUN_020782,
FUN_020869,
FUN_020907,
FUN_021275,
FUN_021300,
FUN_021473,
FUN_021550,
FUN_021659,
FUN_021763,
FUN_021957,CV-2
FUN_022156,WDR26_2
FUN_022260,
FUN_022339,
FUN_022402,
FUN_022479,SRP14
FUN_022504,CLCC1
FUN_022552,
FUN_022652,
FUN_022762,XRCC2
FUN_023257,
FUN_023361,
FUN_023367,
FUN_023407,
FUN_023454,
FUN_023480,
FUN_023498,
FUN_023530,
FUN_023572,
FUN_023616,
FUN_023642,
FUN_023677,
FUN_023817,
FUN_023897,
FUN_023977,MYO18
FUN_024022,
FUN_024221,
FUN_024366,
FUN_024384,
FUN_024434,FABP7
FUN_024492,FABP1_1
FUN_024529,FABP1_2
FUN_024562,FABP1_3
FUN_024589,FABP1_4
FUN_024619,
FUN_024684,
FUN_024714,
FUN_024746,
FUN_024786,
FUN_024805,
FUN_024855,TPX1
FUN_024896,
FUN_024926,
FUN_024961,
FUN_024990,
FUN_025040,
FUN_025112,
FUN_025116,
FUN_025211,
FUN_025351,
FUN_001126,
FUN_001440,
FUN_001718,
FUN_001959,
FUN_002264,
FUN_002540,
FUN_002916,SCRB17_2
FUN_003268,
FUN_003395,
FUN_005391,
FUN_006018,
FUN_006199,
FUN_006462,
FUN_006899,
FUN_007511,
FUN_007811,
FUN_007876,
FUN_008875,
FUN_009045,C1GALTA
FUN_009122,
FUN_009295,
FUN_009741,THNSL2_2
FUN_010188,
FUN_011138,
FUN_011263,
FUN_011588,
FUN_011753,
FUN_011865,
FUN_011884,
FUN_011904,
FUN_012057,AIFM1_1
FUN_012239,
FUN_012458,
FUN_012594,
FUN_012686,
FUN_012738,
FUN_012971,
FUN_013173,
FUN_013350,
FUN_013480,
FUN_013674,
FUN_013969,
FUN_015060,
FUN_015718,
FUN_015824,
FUN_015912,
FUN_016019,GA2_1
FUN_016065,
FUN_016287,
FUN_016773,
FUN_016779,
FUN_016885,NUP58
FUN_017057,
FUN_017235,
FUN_017294,
FUN_017500,
FUN_018167,
FUN_019467,
FUN_019667,
FUN_019878,
FUN_020033,
FUN_020368,
FUN_020981,
FUN_021093,
FUN_021973,
FUN_022376,
FUN_023155,
FUN_023180,
FUN_023478,
FUN_023678,UFD4
FUN_023829,
FUN_023876,
FUN_024396,
FUN_003169,
FUN_003483,
FUN_008017,
FUN_008408,
FUN_009020,
FUN_009238,
FUN_009356,
FUN_009704,
FUN_010501,
FUN_010648,
FUN_010735,
FUN_010796,
FUN_011355,
FUN_012284,
FUN_012317,
FUN_013787,
FUN_014731,
FUN_014786,
FUN_015947,
FUN_016078,
FUN_016325,
FUN_030746,
FUN_016615,
FUN_017080,
FUN_017156,
FUN_017356,
FUN_017791,
FUN_018191,
FUN_018970,
FUN_019183,
FUN_019336,SIRT2_1
FUN_019358,
FUN_019601,
FUN_019711,
FUN_019857,
FUN_019930,
FUN_020010,
FUN_020199,
FUN_020252,
FUN_020375,
FUN_020471,
FUN_020699,
FUN_020842,BETA3GALT6
FUN_020894,HEL25E_1
FUN_020979,
FUN_021043,
FUN_021137,
FUN_021180,
FUN_021359,
FUN_021447,
FUN_021610,RPL9
FUN_021633,
FUN_021820,
FUN_022008,
FUN_022104,
FUN_022146,
FUN_022200,
FUN_022235,
FUN_022309,FAR1_17
FUN_022410,ATP1A1_6
FUN_022450,
FUN_022613,
FUN_022659,
FUN_022752,
FUN_022764,
FUN_022803,
FUN_022847,
FUN_022922,
FUN_022980,
FUN_023064,SEMA-5C_2
FUN_023386,
FUN_023778,
FUN_023887,CLIPD1_3
FUN_023996,
FUN_000004,
FUN_000274,
FUN_001471,
FUN_001491,
FUN_001621,
FUN_001646,
FUN_001698,
FUN_001899,
FUN_001938,
FUN_002055,
FUN_002820,
FUN_002833,
FUN_003017,
FUN_003975,
FUN_003992,
FUN_004015,
FUN_004056,
FUN_004066,
FUN_004494,
FUN_004522,
FUN_004647,
FUN_004708,
FUN_004722,
FUN_004754,
FUN_004769,
FUN_004902,
FUN_004926,
FUN_004937,
FUN_004989,
FUN_005199,
FUN_005230,
FUN_006117,
FUN_007042,
FUN_007506,
FUN_007651,
FUN_008213,
FUN_008492,
FUN_008574,
FUN_008841,
FUN_009256,
FUN_009725,
FUN_010017,
FUN_010209,
FUN_010465,B3GNT7_3
FUN_010875,
FUN_011196,
FUN_011496,
FUN_011931,
FUN_012082,
FUN_012481,
FUN_012569,
FUN_012623,
FUN_013208,
FUN_013450,
FUN_013780,
FUN_013838,
FUN_013944,
FUN_014112,
FUN_014206,
FUN_015115,
FUN_015153,
FUN_015660,
FUN_030177,
FUN_016456,
FUN_016514,
FUN_016555,
FUN_017112,
FUN_017143,
FUN_017295,
FUN_017338,
FUN_017618,
FUN_017624,
FUN_017643,
FUN_017824,
FUN_018113,
FUN_018487,
FUN_018961,
FUN_019254,
FUN_019284,
FUN_019483,
FUN_019599,
FUN_019710,
FUN_019829,
FUN_019986,
FUN_020057,
FUN_020144,
FUN_020220,
FUN_020291,ARRDC3_6
FUN_020347,ARRDC3_7
FUN_020462,
FUN_020542,
FUN_020679,TNPO1
FUN_020937,
FUN_021504,
FUN_021683,
FUN_021729,
FUN_021970,
FUN_022035,
FUN_022246,
FUN_022387,
FUN_022436,
FUN_022463,LETM1_7
FUN_022506,
FUN_022553,
FUN_022660,
FUN_022802,CDK8
FUN_022868,
FUN_022987,
FUN_023062,TAF12
FUN_023076,
FUN_023093,
FUN_023136,IAP2
FUN_023195,GLH-1
FUN_023228,
FUN_023368,
FUN_023397,
FUN_023464,
FUN_023479,
FUN_023707,
FUN_023734,
FUN_000252,
FUN_001466,
FUN_004434,
FUN_005221,
FUN_005577,
FUN_005825,
FUN_005989,
FUN_006298,
FUN_006442,
FUN_006796,
FUN_007758,
FUN_007796,
FUN_007917,
FUN_008721,
FUN_008752,
FUN_009032,
FUN_009998,
FUN_010287,
FUN_010318,
FUN_010459,COPZ1
FUN_010673,
FUN_010731,
FUN_010750,
FUN_010915,
FUN_011373,C1GALT1_1
FUN_012008,
FUN_012197,
FUN_012266,
FUN_012303,
FUN_030202,
FUN_012519,
FUN_012681,
FUN_013233,
FUN_014006,GPROP12_6
FUN_014503,
FUN_014770,
FUN_014841,
FUN_015005,
FUN_015111,
FUN_015329,
FUN_015380,
FUN_015755,
FUN_016050,
FUN_016117,
FUN_016244,
FUN_016717,
FUN_016841,
FUN_017022,
FUN_017358,
FUN_017491,RPD3
FUN_018171,
FUN_018472,
FUN_018840,
FUN_018892,
FUN_019396,
FUN_019588,
FUN_019658,
FUN_019689,EIF3S7_1
FUN_019774,
FUN_020100,
FUN_020270,
FUN_020445,
FUN_020663,ARPC2
FUN_020706,
FUN_020972,
FUN_021334,
FUN_021356,
FUN_021372,
FUN_021678,
FUN_021845,
FUN_021897,CDH24_3
FUN_021985,
FUN_022032,
FUN_022192,
FUN_022372,
FUN_022422,
FUN_022634,
FUN_022685,
FUN_022711,
FUN_022759,
FUN_022807,
FUN_022833,TUBG1
FUN_023090,
FUN_023126,
FUN_023185,
FUN_023235,
FUN_001783,
FUN_001888,
FUN_003113,
FUN_003560,
FUN_004025,
FUN_004287,
FUN_005610,
FUN_006392,
FUN_006589,
FUN_008385,
FUN_008430,
FUN_008483,
FUN_008601,
FUN_009189,
FUN_009490,
FUN_009840,
FUN_009879,
FUN_009931,
FUN_010036,
FUN_011086,
FUN_011120,HERC2_3
FUN_011168,
FUN_011185,HERC2_4
FUN_011211,
FUN_011221,HERC2_5
FUN_011238,HERC2_6
FUN_011274,
FUN_011343,
FUN_012878,
FUN_012936,
FUN_013092,
FUN_013398,
FUN_013566,
FUN_013714,
FUN_013888,
FUN_013990,
FUN_014126,MCT1
FUN_014465,
FUN_014606,CLIPD2_10
FUN_014965,
FUN_016123,
FUN_016826,
FUN_017214,
FUN_017724,
FUN_018123,
FUN_018245,
FUN_018251,
FUN_018772,
FUN_018908,
FUN_019596,
FUN_020013,
FUN_020322,
FUN_020372,
FUN_020387,
FUN_020438,
FUN_020905,
FUN_021018,
FUN_021056,RAPH1_1
FUN_021204,
FUN_021270,
FUN_021376,
FUN_021503,
FUN_021621,
FUN_021688,
FUN_021725,
FUN_021809,
FUN_021864,
FUN_021901,
FUN_022301,
FUN_022342,
FUN_001061,
FUN_001539,
FUN_002245,
FUN_002308,
FUN_003344,
FUN_003470,
FUN_003508,
FUN_003640,
FUN_003837,
FUN_005114,SCRAL1
FUN_005370,SSC5D
FUN_005957,
FUN_005980,
FUN_006024,
FUN_006048,
FUN_006284,
FUN_006367,
FUN_006545,
FUN_006687,
FUN_006890,
FUN_007710,
FUN_008034,
FUN_008245,
FUN_008442,
FUN_008497,ALDH6A1
FUN_008802,
FUN_008988,
FUN_009472,MUC5AC_2
FUN_010077,
FUN_010165,
FUN_011542,
FUN_011603,
FUN_014270,
FUN_014700,
FUN_014976,
FUN_015082,
FUN_015164,
FUN_015562,
FUN_015599,
FUN_015684,
FUN_015724,
FUN_015773,
FUN_015858,SPINT2_4
FUN_016126,SPINT2_5
FUN_016260,SPINT2_6
FUN_016379,SPINT2_7
FUN_016588,
FUN_016679,
FUN_016794,COL1A1_4
FUN_017673,
FUN_017692,
FUN_017711,
FUN_018115,
FUN_018233,
FUN_018286,
FUN_018795,
FUN_018872,
FUN_030227,
FUN_030228,
FUN_030229,
FUN_030230,
FUN_030231,
FUN_030232,
FUN_030233,
FUN_020206,
FUN_020517,
FUN_020544,
FUN_020603,
FUN_020774,
FUN_020832,
FUN_020868,
FUN_020910,
FUN_020952,
FUN_020945,
FUN_020982,
FUN_021066,
FUN_030234,
FUN_021367,RPA-70_3
FUN_021591,
FUN_021896,
FUN_000303,
FUN_001490,
FUN_003616,LMO3_1
FUN_004320,
FUN_005036,
FUN_005801,
FUN_006747,
FUN_007069,
FUN_007632,
FUN_007987,
FUN_008419,
FUN_008927,
FUN_009123,
FUN_009364,
FUN_009717,
FUN_009997,
FUN_010936,
FUN_011028,
FUN_012210,
FUN_012335,
FUN_030240,
FUN_013047,
FUN_013280,
FUN_013612,
FUN_014073,
FUN_014483,
FUN_014659,
FUN_015312,
FUN_015495,
FUN_015577,
FUN_016676,
FUN_016754,
FUN_017234,
FUN_018077,
FUN_018470,
FUN_019953,
FUN_020049,
FUN_020493,
FUN_020554,
FUN_020600,
FUN_020865,
FUN_020893,
FUN_021176,
FUN_021287,
FUN_002414,
FUN_002893,
FUN_003160,
FUN_003543,GPRNND2
FUN_003762,
FUN_004245,
FUN_004382,
FUN_007746,
FUN_008431,
FUN_008597,
FUN_008660,
FUN_009069,
FUN_009307,PAX6A
FUN_009797,
FUN_011399,
FUN_011505,
FUN_030271,ITPR83A_5
FUN_012135,
FUN_012743,
FUN_012943,
FUN_013303,
FUN_013653,
FUN_014003,
FUN_014212,
FUN_014879,
FUN_014944,
FUN_014954,
FUN_015131,
FUN_015459,RPS3
FUN_015576,
FUN_017326,
FUN_017697,
FUN_017853,
FUN_017933,
FUN_018015,
FUN_018150,NT1_9
FUN_018216,
FUN_018387,
FUN_018548,
FUN_018607,
FUN_018718,NT1_10
FUN_018790,
FUN_019225,
FUN_019262,
FUN_019297,
FUN_019305,
FUN_019324,
FUN_019340,
FUN_019360,
FUN_019421,
FUN_019502,
FUN_019542,
FUN_019603,DLG1_1
FUN_019681,DLG1_2
FUN_019780,DLG1_3
FUN_019909,
FUN_020022,
FUN_020129,DLG1_4
FUN_020177,
FUN_020223,AMMECR1
FUN_020273,
FUN_020352,
FUN_020486,
FUN_020536,
FUN_020604,
FUN_020658,
FUN_020799,
FUN_020866,
FUN_000753,
FUN_001733,
FUN_002393,
FUN_002861,
FUN_003291,
FUN_004038,
FUN_030290,
FUN_004673,
FUN_005205,
FUN_005265,
FUN_005375,
FUN_005418,
FUN_005468,USP9X_2
FUN_005543,
FUN_006016,
FUN_006169,SLC8A3_1
FUN_006318,SLC8A3_2
FUN_006937,
FUN_007343,
FUN_007590,
FUN_007771,NPL4
FUN_007813,
FUN_007845,
FUN_007969,NUP75
FUN_008206,LIG4
FUN_008507,
FUN_008619,
FUN_008898,
FUN_009798,
FUN_009971,
FUN_010841,
FUN_010932,
FUN_011315,
FUN_011745,
FUN_011781,
FUN_011917,
FUN_012567,CLHC1_3
FUN_012828,
FUN_013031,OTUD1_2
FUN_013483,
FUN_013881,
FUN_014023,
FUN_014863,
FUN_015017,
FUN_015049,
FUN_015128,
FUN_015229,
FUN_015424,
FUN_030291,
FUN_015750,
FUN_015945,
FUN_016205,
FUN_016910,
FUN_017150,
FUN_017951,
FUN_018051,C1QTNF2_19
FUN_018098,
FUN_018484,C1QTNF2_21
FUN_018527,
FUN_018713,
FUN_018938,
FUN_019004,
FUN_019084,
FUN_019180,
FUN_019673,
FUN_019773,
FUN_019979,
FUN_020042,
FUN_020264,
FUN_000049,
FUN_000719,
FUN_001239,
FUN_002417,
FUN_002457,
FUN_002477,
FUN_003247,
FUN_003628,
FUN_003857,
FUN_005326,
FUN_005744,
FUN_005858,
FUN_005982,
FUN_006598,
FUN_007035,
FUN_007061,
FUN_007239,
FUN_007376,
FUN_007622,
FUN_008718,
FUN_008836,
FUN_008910,
FUN_008949,
FUN_008966,
FUN_009144,
FUN_009678,
FUN_009728,
FUN_009751,
FUN_009955,
FUN_010128,
FUN_010763,
FUN_010800,
FUN_010909,
FUN_012139,
FUN_012485,
FUN_012731,
FUN_012901,UNC-76
FUN_013040,
FUN_013121,
FUN_013144,
FUN_013290,
FUN_013424,
FUN_013451,
FUN_013544,
FUN_013561,
FUN_014005,
FUN_014577,
FUN_014782,
FUN_015185,
FUN_016319,
FUN_016477,
FUN_016550,
FUN_016656,
FUN_016761,
FUN_016896,
FUN_017399,
FUN_017701,
FUN_017872,
FUN_017987,
FUN_018160,
FUN_018354,
FUN_018374,
FUN_018443,
FUN_018522,
FUN_018624,
FUN_018773,
FUN_018922,
FUN_018966,
FUN_018995,
FUN_019046,
FUN_019210,
FUN_019298,
FUN_019647,
FUN_001121,
FUN_001587,
FUN_001876,
FUN_002016,
FUN_002287,
FUN_004592,
FUN_005351,
FUN_005432,
FUN_005599,
FUN_006040,
FUN_006513,
FUN_006592,
FUN_006718,
FUN_006870,
FUN_006921,
FUN_006977,
FUN_007080,
FUN_007267,
FUN_007365,
FUN_008990,
FUN_009117,
FUN_009156,
FUN_009581,METTL24_18
FUN_009676,
FUN_009884,
FUN_010135,
FUN_010222,
FUN_010262,
FUN_010773,
FUN_010919,
FUN_011652,
FUN_011857,
FUN_011983,
FUN_012058,
FUN_012151,
FUN_012491,
FUN_012703,
FUN_012926,
FUN_014900,
FUN_015199,
FUN_015609,
FUN_015644,
FUN_015714,
FUN_015752,
FUN_015828,
FUN_015936,
FUN_016501,
FUN_016736,
FUN_017073,
FUN_017167,
FUN_017275,
FUN_017299,
FUN_017622,
FUN_017634,
FUN_017818,
FUN_018016,
FUN_018087,
FUN_018462,
FUN_018495,
FUN_018629,
FUN_018910,
FUN_002946,COPS4
FUN_003122,HAUS3
FUN_003425,
FUN_003813,
FUN_004069,
FUN_004295,
FUN_005078,
FUN_005331,
FUN_005988,
FUN_007695,
FUN_008243,
FUN_008451,
FUN_008633,
FUN_008882,
FUN_009619,
FUN_010088,
FUN_010110,
FUN_010190,
FUN_010254,
FUN_010549,
FUN_010617,
FUN_010707,RBM22
FUN_010808,
FUN_010988,
FUN_011234,
FUN_011474,
FUN_011624,
FUN_011698,
FUN_011848,
FUN_011921,
FUN_012110,
FUN_012280,
FUN_012385,
FUN_012507,
FUN_012859,
FUN_013528,
FUN_013633,
FUN_030319,
FUN_014831,
FUN_015283,
FUN_015474,
FUN_015748,
FUN_016030,
FUN_016327,
FUN_016663,
FUN_016677,
FUN_017147,
FUN_017844,
FUN_018146,
FUN_018274,
FUN_018404,
FUN_018506,
FUN_000761,
FUN_002825,
FUN_003229,
FUN_003728,
FUN_005914,
FUN_006037,
FUN_006383,
FUN_006566,
FUN_006685,
FUN_006875,
FUN_007005,
FUN_007029,
FUN_007102,
FUN_007691,
FUN_008030,
FUN_008080,
FUN_008191,
FUN_008313,
FUN_008355,
FUN_009769,
FUN_009869,
FUN_010143,
FUN_010241,
FUN_010427,
FUN_010466,
FUN_010959,
FUN_011090,
FUN_011156,
FUN_011239,
FUN_011635,
FUN_011729,
FUN_011801,PGANT9_1
FUN_011948,PGANT9_2
FUN_012398,
FUN_012663,
FUN_012805,RGS7
FUN_013117,
FUN_013675,
FUN_013831,
FUN_015132,
FUN_015257,
FUN_015362,
FUN_017136,
FUN_017267,
FUN_017699,
FUN_017715,
FUN_030346,
FUN_001455,
FUN_001946,
FUN_002419,GEMIN7_1
FUN_002542,GEMIN7_2
FUN_002626,NS1
FUN_002966,
FUN_003115,MAPRE1
FUN_003292,
FUN_003434,
FUN_003591,SMEK1
FUN_004028,
FUN_004473,FUCT6
FUN_004725,
FUN_004951,
FUN_005049,
FUN_005240,
FUN_006138,
FUN_006263,COPG2_1
FUN_006600,CP1_1
FUN_006970,
FUN_007182,NBEAL1
FUN_007728,
FUN_007853,
FUN_008886,
FUN_009050,
FUN_009424,
FUN_009552,
FUN_009708,
FUN_009924,
FUN_010081,
FUN_010182,
FUN_010594,
FUN_011140,SSTR5
FUN_011222,
FUN_011273,
FUN_012512,
FUN_012896,ZPR1
FUN_013008,RPS29
FUN_013287,
FUN_013329,
FUN_013427,
FUN_013624,BRWD3
FUN_014106,
FUN_014237,COL1A1_3
FUN_014309,
FUN_014482,
FUN_014568,
FUN_014724,
FUN_015090,
FUN_015470,
FUN_015747,
FUN_030347,
FUN_030348,
FUN_016429,CHD64
FUN_016942,
FUN_017061,
FUN_017209,
FUN_017488,CHMP1
FUN_017547,POP4
FUN_017598,PRELID2
FUN_002857,
FUN_003242,
FUN_004521,
FUN_004867,
FUN_004930,IPO4_2
FUN_005968,
FUN_005996,
FUN_006479,
FUN_007933,
FUN_008530,
FUN_008781,
FUN_009151,
FUN_009789,
FUN_009839,
FUN_009935,
FUN_010093,
FUN_010438,
FUN_010532,
FUN_010598,CAND1_4
FUN_010619,CAND1_5
FUN_010663,CAND1_6
FUN_010688,
FUN_030363,
FUN_011216,
FUN_011249,
FUN_011406,
FUN_011479,
FUN_011872,
FUN_011992,
FUN_012119,
FUN_012251,
FUN_012864,
FUN_013004,
FUN_014181,
FUN_014239,
FUN_014501,
FUN_015745,
FUN_016008,
FUN_016200,
FUN_016469,
FUN_016775,
FUN_016815,
FUN_017213,
FUN_017331,
FUN_002757,
FUN_004584,ROX8_1
FUN_004631,ROX8_2
FUN_005594,
FUN_006194,
FUN_006602,
FUN_006964,
FUN_007945,
FUN_008766,KCNMA1
FUN_009067,
FUN_009204,
FUN_009404,
FUN_009864,
FUN_010342,
FUN_010575,NAP1_1
FUN_011304,
FUN_030385,
FUN_011486,
FUN_011605,
FUN_011645,
FUN_030386,
FUN_011821,
FUN_011830,
FUN_012307,
FUN_012583,
FUN_012720,
FUN_013055,
FUN_013615,
FUN_014093,IRD1
FUN_014400,
FUN_014572,
FUN_014647,
FUN_014902,
FUN_015143,
FUN_015316,
FUN_015381,
FUN_015423,
FUN_015499,
FUN_015559,
FUN_015688,
FUN_015753,
FUN_016024,COL3A1_6
FUN_016179,
FUN_016303,
FUN_016529,ABCB7
FUN_001567,
FUN_002086,
FUN_002244,
FUN_002608,
FUN_003531,
FUN_003956,
FUN_004544,RAB3
FUN_004955,
FUN_005247,
FUN_005779,
FUN_005994,
FUN_006386,
FUN_006820,
FUN_007185,
FUN_007348,
FUN_007453,SNR1
FUN_007648,
FUN_007869,
FUN_007934,
FUN_008026,
FUN_008209,
FUN_008458,
FUN_008661,
FUN_008796,EDEM2
FUN_009323,MRPS35_2
FUN_009762,JARID2
FUN_010056,
FUN_010308,
FUN_030405,
FUN_010367,
FUN_010726,
FUN_010783,
FUN_012500,
FUN_014271,
FUN_015118,
FUN_016280,
FUN_000874,
FUN_001519,
FUN_002837,
FUN_003415,ETHE1
FUN_003602,
FUN_003930,POLR2H
FUN_003991,
FUN_005592,
FUN_005836,
FUN_006297,
FUN_006406,
FUN_006542,
FUN_006674,
FUN_006850,
FUN_007105,
FUN_007440,
FUN_007608,RIN2
FUN_008102,TUB1_1
FUN_008374,
FUN_008421,
FUN_008476,
FUN_008576,
FUN_008681,
FUN_008749,
FUN_008852,
FUN_009005,
FUN_009206,
FUN_009403,
FUN_009457,
FUN_010470,
FUN_011009,DNAL1
FUN_012627,
FUN_012867,
FUN_012967,FER2LCH_1
FUN_013183,
FUN_013289,FER2LCH_2
FUN_014077,
FUN_014135,
FUN_014236,
FUN_014446,
FUN_014665,
FUN_014773,
FUN_014846,
FUN_014936,
FUN_015054,
FUN_015411,
FUN_016331,
FUN_001216,
FUN_002240,
FUN_003036,
FUN_003118,
FUN_003223,
FUN_003312,
FUN_003585,
FUN_003700,HNRNPUL1_1
FUN_004156,
FUN_004363,
FUN_030430,RPS2_4
FUN_004775,COMMD3
FUN_004895,
FUN_005280,
FUN_006197,
FUN_006396,
FUN_006422,
FUN_006642,
FUN_006790,
FUN_007054,RPA1_1
FUN_007899,
FUN_008131,
FUN_008402,
FUN_009453,
FUN_009605,
FUN_009700,
FUN_010155,
FUN_010208,
FUN_010243,
FUN_010999,
FUN_011035,
FUN_011233,
FUN_011427,
FUN_011478,
FUN_011660,RECQL4_1
FUN_011733,
FUN_012079,
FUN_012341,
FUN_012431,
FUN_012542,
FUN_012666,BET-1_3
FUN_012749,
FUN_012841,
FUN_012952,MMP1_3
FUN_012964,
FUN_012976,
FUN_013135,
FUN_013490,MMP1_4
FUN_013622,
FUN_013917,
FUN_013959,
FUN_013998,RTL1_3
FUN_014043,IPO5_2
FUN_014269,
FUN_014315,
FUN_015043,
FUN_015524,
FUN_015646,RECQL4_3
FUN_015928,
FUN_001676,
FUN_001854,
FUN_002224,
FUN_002634,
FUN_002892,
FUN_002989,
FUN_003034,
FUN_003087,
FUN_003392,
FUN_003620,
FUN_004495,
FUN_005355,
FUN_005662,
FUN_006935,
FUN_007350,
FUN_007454,
FUN_007905,
FUN_008175,
FUN_008328,
FUN_008511,
FUN_008923,CDK4_1
FUN_009909,
FUN_010420,
FUN_010657,
FUN_010740,
FUN_010933,
FUN_011022,
FUN_011087,
FUN_011104,
FUN_011113,
FUN_011127,
FUN_030433,
FUN_030434,
FUN_011583,
FUN_012862,
FUN_013064,
FUN_013298,
FUN_013662,RFC1_3
FUN_000624,
FUN_001049,
FUN_001170,
FUN_001969,
FUN_002524,
FUN_003188,
FUN_003196,
FUN_003264,
FUN_003737,POMT2
FUN_004359,
FUN_004898,
FUN_005410,
FUN_006662,
FUN_006967,
FUN_007176,
FUN_007744,
FUN_007955,
FUN_008074,
FUN_008672,
FUN_009326,PGM2
FUN_009910,
FUN_010327,
FUN_010456,
FUN_010578,
FUN_010666,SEC5
FUN_010895,
FUN_011063,
FUN_011134,
FUN_011458,
FUN_012099,
FUN_012222,ORC1
FUN_012632,NOX5
FUN_012824,
FUN_013037,
FUN_013218,
FUN_013708,
FUN_013886,
FUN_014424,
FUN_014642,
FUN_002911,
FUN_003364,
FUN_003440,
FUN_003627,
FUN_003914,
FUN_004085,
FUN_004154,
FUN_004252,
FUN_004396,
FUN_004504,
FUN_004652,
FUN_004807,
FUN_030449,
FUN_008666,
FUN_008864,
FUN_009292,
FUN_009985,
FUN_011556,
FUN_011619,
FUN_012027,
FUN_012258,
FUN_012320,
FUN_012441,
FUN_012475,
FUN_012693,
FUN_012774,
